date,TempMax,TempMin,TempMean,RelHumMax,RelHumMin,RelHumMean
7/18/1978,29.16,25.46,27.253,95.239,80.326,88.498
7/19/1978,30.25,25.07,27.329,94.85,76.658,88.041
7/20/1978,29.48,24.51,26.501,98.528,82.691,93.167
7/21/1978,31.51,25.87,28.656,97.193,69.174,84.461
7/22/1978,31.12,25.62,28.098,95.812,73.87,86.023
7/23/1978,30.59,26,28.099,93.011,71.279,81.951
7/24/1978,31.37,25.39,28.202,91.903,73.72,83.136
7/25/1978,30.41,26.3,28.329,94.977,75.151,83.026
7/26/1978,32.17,26.52,28.814,92.976,67.994,83.963
7/27/1978,31.28,25.47,27.832,97.653,78.789,89.326
7/28/1978,29.38,25.37,26.671,100.002,89.176,95.012
7/29/1978,30.4,25.83,27.963,95.532,77.434,87.767
7/30/1978,31.85,26.26,28.288,97.599,75.567,88.237
7/31/1978,32.26,26.7,28.494,93.98,67.543,85.145
8/1/1978,31.97,26.79,28.916,92.935,68.197,81.731
8/2/1978,31.8,25.97,28.598,94.068,73.091,85.939
8/3/1978,31.89,26.27,28.691,95.202,71.423,84.72
8/4/1978,29.79,25.61,27.112,93.69,78.458,87.801
8/5/1978,29.15,25.61,27.465,96.328,80.227,88.726
8/6/1978,32.36,25.78,28.27,95.645,68.367,85.75
8/7/1978,31.36,26.82,28.342,96.345,75.501,86.147
8/8/1978,31.73,27.21,29.083,93.83,72.645,85.6
8/9/1978,30.64,26.19,27.881,92.345,75.286,85.112
8/10/1978,31.85,26.26,28.425,94.251,67.397,82.929
8/11/1978,31.39,26,28.257,94.243,74.758,85.051
8/12/1978,32.97,26.51,30.022,96.797,64.735,81.33
8/13/1978,35.29,26.69,30.973,96.689,61.422,78.999
8/14/1978,32.16,27.53,29.524,90.027,71.007,79.897
8/15/1978,31.61,26.1,28.549,89.956,65.792,78.013
8/16/1978,31.32,26.39,28.389,91.653,66.567,82.087
8/17/1978,31.55,26.16,28.433,94.243,70.526,84.593
8/18/1978,31.93,25.66,28.558,95.592,68.455,83.322
8/19/1978,31.44,25.82,27.942,96.33,68.769,85.496
8/20/1978,32.51,25.21,29.098,95.592,63.442,80.677
8/21/1978,31.7,24.94,27.727,95.302,71.928,85.85
8/22/1978,29.71,25.67,26.927,95.358,73.609,88.099
8/23/1978,31.24,25.98,27.719,95.876,71.23,86.556
8/24/1978,32.65,27.01,28.953,95.05,65.72,82.807
8/25/1978,33.12,26.22,28.878,92.027,63.024,82.235
8/26/1978,31.62,25.99,28.529,92.623,65.402,80.205
8/27/1978,31.83,26.11,28.267,90.895,62.727,80.179
8/28/1978,32.59,25.83,28.539,99.054,63.329,82.256
8/29/1978,32.75,27.18,29.274,94.737,65.119,83.381
8/30/1978,29.69,25.49,27.761,97.48,79.946,90.06
8/31/1978,27.64,25.49,26.297,97.247,86.439,93.214
9/1/1978,28.99,25.37,26.576,95.426,76.734,90.745
9/2/1978,29.03,24.96,27.122,94.262,76.237,85.934
9/3/1978,30.5,25.38,27.902,96.623,72.582,86.275
9/4/1978,32.08,25.81,28.374,98.294,69.581,87.312
9/5/1978,31.64,24.99,27.819,96.685,67.588,87.574
9/6/1978,31.52,25.95,27.758,96.569,67.808,86.451
9/7/1978,29.58,25.2,26.929,97.425,78.758,91.155
9/8/1978,32.26,25.86,28.811,97.034,64.213,83.126
9/9/1978,31.7,25.55,28.391,94.681,65.613,82.348
9/10/1978,28.11,24.67,26.043,97.361,72.207,88.719
9/11/1978,31.21,26.01,28.506,94.406,66.939,83.226
9/12/1978,31.35,25.06,28.266,94.288,61.336,81.001
9/13/1978,30.87,25.97,28.21,93.901,69.201,83.204
9/14/1978,30.86,25.18,27.825,98.001,68.173,84.857
9/15/1978,31.72,25.56,27.711,95.252,69.126,86.648
9/16/1978,30.61,25.64,27.977,95.87,69.722,85.078
9/17/1978,31.73,26.07,28.608,96.62,68.536,84.424
9/18/1978,32.93,26.25,29.57,95.831,58.622,81.301
9/19/1978,32.56,26.69,29.141,96.23,61.201,80.841
9/20/1978,31.73,26.08,28.588,97.889,68.154,83.743
9/21/1978,31.29,25.47,28.399,97.421,71.353,84.332
9/22/1978,32.33,27.08,29.277,96.405,68.191,84.431
9/23/1978,32.6,26.29,29.475,94.695,63.672,80.975
9/24/1978,31.59,25.59,27.825,94.919,68.968,85.89
9/25/1978,29.21,24.93,26.984,95.455,75.493,86.863
9/26/1978,29.2,24.78,26.985,96.031,75.086,87.801
9/27/1978,28.46,24.89,26.503,96.143,78.58,91.011
9/28/1978,29.41,24.46,26.552,94.931,71.688,87.406
9/29/1978,29.24,24.21,26.213,97.648,78.488,90.794
9/30/1978,28.84,24.11,26.046,95.971,74.047,88.028
10/1/1978,31.08,24.67,27.113,98.119,69.819,89.007
10/2/1978,29.7,25.08,27.389,96.722,73.793,87.223
10/3/1978,29.8,25.41,27.174,96.554,79.254,89.57
10/4/1978,30.77,25.22,27.085,95.355,72.949,87.667
10/5/1978,31.49,25.39,27.805,98.469,74.104,86.793
10/6/1978,32.26,24.35,27.967,98.174,57.281,81.558
10/7/1978,31.83,25.54,28.28,97.078,62.193,83.663
10/8/1978,31.79,25.2,27.933,95.534,71.957,86.4
10/9/1978,31.39,24.78,27.524,96.901,67.784,84.714
10/10/1978,32.09,25.42,28.418,94.051,67.692,83.352
10/11/1978,32.01,23.05,27.094,95.602,58.468,82.094
10/12/1978,30.94,23.9,27.035,90.366,55.779,70.821
10/13/1978,32.28,24.07,28.249,91.092,58.511,75.598
10/14/1978,31.82,25.21,28.045,98.763,64.217,82.59
10/15/1978,31.45,24.72,28.12,98.469,73.187,86.785
10/16/1978,32.18,24.66,28.253,97.065,62.971,78.253
10/17/1978,32.94,24.21,27.697,92.266,49.282,75.496
10/18/1978,30.97,24.36,27.077,95.672,64.866,80.979
10/19/1978,29.64,23.25,26.607,94.149,68.439,83.829
10/20/1978,29.79,23.36,25.68,97.52,73.11,87.633
10/21/1978,30.97,22.32,26.566,95.766,55.98,75.142
10/22/1978,31.06,21.8,25.658,89.735,50.96,72.823
10/23/1978,31.3,22.27,26.209,89.987,54.067,76.535
10/24/1978,32.49,23,27.168,95.089,57.682,78.559
10/25/1978,31.7,24.47,27.618,95.055,54.663,80.639
10/26/1978,31.54,23.58,27.228,93.42,58.985,78.663
10/27/1978,31.6,23.89,27.719,88.987,50.253,75.762
10/28/1978,29.81,24.56,26.661,87.514,57.698,77.182
10/29/1978,30.06,23.78,25.903,97.525,58.148,82.835
10/30/1978,30.17,22.62,26.225,93.897,68.085,81.262
10/31/1978,30.98,22.76,26.207,95.99,60.043,81.534
11/1/1978,30.43,23.89,27.168,96.01,56.598,80.678
11/2/1978,29.41,22.13,25.143,94.282,68.215,84.574
11/3/1978,29.28,19.62,23.819,96.151,58.291,81.295
11/4/1978,29.62,18.53,23.475,96.655,40.141,73.449
11/5/1978,29.63,18.07,24.041,96.391,49.731,75.566
11/6/1978,29.93,18.24,23.707,99.683,46.561,77.484
11/7/1978,29.92,20.42,24.4,95.292,41.83,72.988
11/8/1978,29.73,19.48,24.18,93.13,39.013,71.623
11/9/1978,29.64,18.53,23.689,94.632,37.604,73.608
11/10/1978,29.26,18.69,23.657,95.467,44.511,73.184
11/11/1978,29.22,20.2,24.108,91.564,46.216,74.048
11/12/1978,29.06,20.6,24.209,92.858,47.053,74.481
11/13/1978,29.3,20.74,24.803,95.596,49.881,73.699
11/14/1978,28.7,20.74,24.046,94.642,58.085,78.16
11/15/1978,29.07,19.35,24.27,94.653,54.122,80.098
11/16/1978,29.19,19.53,23.419,95.134,47.307,78.393
11/17/1978,28.71,20.19,23.733,93.861,37.091,72.802
11/18/1978,28.55,19.4,23.126,95.335,40.351,71.712
11/19/1978,29.4,19.75,23.438,94.431,42.116,73.702
11/20/1978,29.91,19.96,24.102,99.498,41.614,75.45
11/21/1978,28.97,19.05,23.893,97.561,39.292,69.815
11/22/1978,29.57,17.65,22.689,98.501,43.615,75.881
11/23/1978,29.89,19.33,23.637,97.67,46.42,77.327
11/24/1978,29.98,20.14,24.663,96.194,51.197,74.944
11/25/1978,30.11,19.76,24.476,92.367,43.793,70.014
11/26/1978,29.69,20.01,23.783,91.253,44.78,70.318
11/27/1978,29.13,16.63,22.798,90.029,42.836,68.605
11/28/1978,26.85,14.73,20.101,83.895,30.482,60.219
11/29/1978,25.39,12.72,18.691,85.155,29.678,62.84
11/30/1978,25.02,13.19,18.232,91.369,35.061,67.12
12/1/1978,25.85,14.12,19.499,92.439,39.637,71.767
12/2/1978,25.71,16.31,20.465,91.721,44.585,71.028
12/3/1978,27.28,16.53,20.429,84.411,46.527,68.527
12/4/1978,26.85,15.37,20.854,89.843,48.898,70.273
12/5/1978,28.85,13.93,20.522,92.907,40.344,71.063
12/6/1978,28.48,13.55,20.403,93.559,42.906,72.694
12/7/1978,28.02,13.54,19.498,94.051,38.067,73.947
12/8/1978,26.51,13.84,18.503,94.56,40.325,74.746
12/9/1978,26.46,13.13,18.963,94.279,41.36,74.483
12/10/1978,26.81,13.32,19.131,93.425,42.446,72.958
12/11/1978,26.98,12.33,19.021,95.686,40.351,75.028
12/12/1978,28.13,12.26,19.368,96.589,37.675,71.584
12/13/1978,28.45,13.99,20.288,84.621,35.668,64.894
12/14/1978,28.2,13.09,19.383,94.354,35.196,70.898
12/15/1978,27.2,13.36,18.662,94.856,38.875,75.517
12/16/1978,26.76,12.95,19.122,97.364,40.422,73.692
12/17/1978,26.21,12.8,18.608,96.525,40.268,74.074
12/18/1978,26.34,11.56,18.731,90.082,36.264,68.545
12/19/1978,25.18,11.27,17.695,92.382,35.669,68.575
12/20/1978,25.26,11.4,17.904,91.817,41.105,72.649
12/21/1978,24.89,11.34,18,94.764,42.838,71.48
12/22/1978,25.2,11.49,18.087,96.423,40.708,72.586
12/23/1978,25.65,13.11,18.247,93.475,39.397,74.8
12/24/1978,24.67,12.34,17.934,91.375,45.547,74.118
12/25/1978,25.14,12.52,18.105,91.864,42.484,73.355
12/26/1978,23.29,12.5,18.096,92.274,40.74,68.212
12/27/1978,24.76,12.48,17.553,90.274,40.774,70.464
12/28/1978,25.88,11.21,17.4,88.971,38.046,68.682
12/29/1978,23.29,10.85,15.78,92.17,40.805,73.231
12/30/1978,25.02,10.3,16.907,97.552,39.693,71.205
12/31/1978,24.01,10.21,17.086,96.573,39.3,72.884
1/1/1979,25.03,10.51,17.488,91.098,38.185,70.741
1/2/1979,25.39,10.3,17.409,92.984,36.852,70.044
1/3/1979,25.27,10.3,17.413,93.85,33.152,66.907
1/4/1979,24.74,10.6,16.986,91.679,32.596,66.781
1/5/1979,25.22,11.06,17.618,94.811,36.705,69.055
1/6/1979,25.36,11.38,18.058,93.071,34.815,63.612
1/7/1979,26.66,11.4,17.941,85.408,30.616,64.607
1/8/1979,26.38,10.64,17.735,92.199,30.662,67.187
1/9/1979,25.84,10.4,17.393,91.084,32.976,69.332
1/10/1979,25.06,11.13,17.43,94.688,38.219,73.044
1/11/1979,25.18,11.21,18,94.062,37.744,71.17
1/12/1979,25.5,11.49,17.935,93.95,37.911,71.735
1/13/1979,25.83,11.57,17.88,93.429,40.535,73.878
1/14/1979,25.81,10.89,17.875,98.023,40.422,73.016
1/15/1979,26.02,11.11,18.221,97.065,36.392,69.253
1/16/1979,26.35,11.35,18.704,91.841,38.075,69.1
1/17/1979,26.96,13.96,20.33,91.058,41.527,67.088
1/18/1979,27.49,14.14,21.153,91.83,43.501,68.495
1/19/1979,27.12,14.19,21.331,92.075,43.569,68.57
1/20/1979,27.78,14.24,19.859,94.637,41,71.652
1/21/1979,27.29,14.98,20.597,91.29,45.374,72.024
1/22/1979,26.76,15.59,21.042,93.13,48.187,71.889
1/23/1979,26.56,15.44,20.734,89.762,48.352,72.534
1/24/1979,27,13.53,20.148,91.191,39.438,65.681
1/25/1979,26.56,12.89,19.487,92.392,34.524,67.242
1/26/1979,26.69,13.6,19.954,88.769,37.618,66.962
1/27/1979,25.96,12,19.238,92.49,35.198,66.817
1/28/1979,26.88,12.76,20.1,91.385,29.029,60.414
1/29/1979,27.35,13.2,20.765,95.22,36.284,68.286
1/30/1979,26.24,16.26,20.355,97.936,62.406,83.742
1/31/1979,27.02,16.03,20.879,97.298,47.824,73.831
2/1/1979,27.06,15.59,21.429,82.555,40.162,64.6
2/2/1979,19.36,17.28,18.343,94.157,72.359,84.512
2/3/1979,23.37,11.06,17.899,94.279,44.383,72.671
2/4/1979,23.22,11.02,16.724,88.665,34.061,63.997
2/5/1979,24.14,11.43,17.899,90.494,38.06,67.522
2/6/1979,25.65,12.16,18.352,91.699,35.923,68.852
2/7/1979,24.09,13.91,18.865,93.718,44.377,75.357
2/8/1979,23.46,14.76,18.713,94.923,55.597,81.429
2/9/1979,23.22,12.55,18.404,96.575,48.02,74.181
2/10/1979,24,12.08,18.037,94.741,37.23,66.912
2/11/1979,24.34,12.37,18.313,89.488,37.026,67.098
2/12/1979,24.83,12.2,19.125,90.433,37.141,64.875
2/13/1979,26.02,13.35,19.538,88.802,36.222,65.417
2/14/1979,27.29,12.96,19.684,90.85,34.178,66.793
2/15/1979,29.3,14.07,21.104,89.526,28.22,62.719
2/16/1979,29.82,14.48,21.88,89.189,30.225,62.085
2/17/1979,30.13,15.05,22.71,89.819,32.623,61.46
2/18/1979,30.38,16.31,23.313,93.333,36.015,63.044
2/19/1979,31.05,16.33,24.481,92.916,33.137,58.131
2/20/1979,31.15,16.47,24.764,92.191,33.208,59.119
2/21/1979,29.43,14.61,22.221,89.559,24.095,57.498
2/22/1979,27.11,11.73,19.596,88.719,22.622,53.255
2/23/1979,27.97,11.67,19.874,90.943,23.741,55.482
2/24/1979,28.41,12.6,20.678,90.605,22.332,52.003
2/25/1979,28.57,12.96,20.255,94.587,25.395,53.798
2/26/1979,28.72,12.57,20.552,82.665,20.021,49.185
2/27/1979,29,12.69,20.454,82.403,23.833,53.291
2/28/1979,29.83,12.41,21.063,84.043,18.631,49.32
3/1/1979,30.39,13.97,22.335,80.82,24.683,53.365
3/2/1979,30.47,12.72,21.642,79.203,16.753,47.43
3/3/1979,31.09,12.49,21.734,81.606,16.66,46.884
3/4/1979,31.47,12.8,22.785,85.05,18.508,49.712
3/5/1979,32.78,15.62,24.688,86.172,23.076,49.949
3/6/1979,33.61,17.33,26.102,86.146,23.875,52.925
3/7/1979,33.99,20.21,27.595,81.32,29.592,53.039
3/8/1979,34.8,20.21,27.279,74.401,26.311,51.177
3/9/1979,30.62,18.42,24.637,69.827,30.816,53.149
3/10/1979,26.72,12.06,19.627,84.171,15.567,42.73
3/11/1979,27.03,12.81,20.302,85.912,21.648,50.898
3/12/1979,28.91,14.41,21.985,94.829,21.754,53.335
3/13/1979,30.54,16.49,23.337,86.506,19.218,48.071
3/14/1979,32.05,18.01,24.775,86.424,19.334,49.456
3/15/1979,33.41,19.8,26.668,97.918,25.926,63.809
3/16/1979,33.14,19.9,25.97,96.726,17.366,53.161
3/17/1979,34.55,20.05,27.701,96.516,25.58,59.372
3/18/1979,33.87,22.99,26.965,93.865,42.235,70.561
3/19/1979,35.21,23.58,28.641,96.069,24.725,62.831
3/20/1979,34.96,24.29,28.932,91.294,20.033,58.735
3/21/1979,33.02,23.85,28.799,93.777,30.882,65.281
3/22/1979,34.35,23.42,28.523,91.955,34.26,66.376
3/23/1979,34.88,23.81,28.923,90.691,36.854,61.547
3/24/1979,35.73,24.19,29.705,85.669,35.651,60.971
3/25/1979,36.59,24.02,29.78,81.906,25.116,51.529
3/26/1979,37.82,23.44,29.88,75.574,23.902,48.987
3/27/1979,36.62,23.81,29.906,78.754,18.256,45.884
3/28/1979,34.48,23.12,29.391,97.4,25.502,52.427
3/29/1979,36.19,23.17,29.198,96.827,21.536,64.597
3/30/1979,36.84,24.52,29.993,97.063,20.821,62.394
3/31/1979,37.67,24.74,30.15,95.91,23.698,62.073
4/1/1979,37.65,24.34,30.073,99.119,22.497,68.165
4/2/1979,37.68,24.52,29.984,100.009,16.153,55.262
4/3/1979,38.29,24.94,30.864,96.605,15.885,51.804
4/4/1979,39.24,25.08,31.02,86.118,15.74,51.919
4/5/1979,38.73,25.7,30.985,86.055,19.854,51.89
4/6/1979,34.45,24.7,29.631,97.192,38.596,68.846
4/7/1979,33.93,20.38,26.742,95.829,43.099,75.348
4/8/1979,33.43,20.65,27.582,98.944,42.222,69.641
4/9/1979,34.26,24.04,29.011,98.469,42.182,69.814
4/10/1979,35.15,25.37,30.106,97.246,40.197,68.671
4/11/1979,35.34,25.31,29.771,95.927,41.898,69.353
4/12/1979,35.13,23.06,28.542,90.338,43.777,67.039
4/13/1979,34.77,23.36,29.067,87.881,37.654,62.102
4/14/1979,35.51,24.29,29.938,88.167,35.324,59.898
4/15/1979,33.68,22.67,27.308,89.473,50.208,69.647
4/16/1979,31.39,22.8,26.954,93.798,54.956,72.934
4/17/1979,32.07,21.97,27.387,92.954,48.239,72.098
4/18/1979,28.14,21.65,25.052,95.256,69.916,82.689
4/19/1979,31.72,22.06,27.128,96.069,56.914,77.408
4/20/1979,32.26,24.54,28.33,93.699,57.833,75.619
4/21/1979,33.54,25.02,28.884,95.993,58.255,75.732
4/22/1979,34.29,25.13,29.987,97.303,51.704,71.584
4/23/1979,34.96,24.03,29.144,91.401,46.086,71.74
4/24/1979,35.09,24.29,29.693,87.285,44.485,67
4/25/1979,36.16,25.65,30.983,90.965,35.544,62.538
4/26/1979,36.44,25.57,31.239,91.667,32.768,59.117
4/27/1979,35.62,25.68,31.165,93.671,35.176,59.065
4/28/1979,36.52,25.81,30.969,93.504,30.719,59.629
4/29/1979,36.11,23.71,30.4,88.12,34.585,61.516
4/30/1979,33.35,24.27,29.324,85.729,51.629,69.193
5/1/1979,33.44,21.42,26.713,95.371,61.682,81.262
5/2/1979,30.57,23.79,26.59,95.855,68.308,85.819
5/3/1979,35.8,26.96,30.513,92.608,43.328,72.708
5/4/1979,35.32,26.85,30.14,94.375,47.173,74.767
5/5/1979,35.31,26.61,30.526,92.484,53.277,74.293
5/6/1979,34.87,26.71,30.813,94.482,54.854,73.385
5/7/1979,35.28,26.43,30.323,90.779,50.377,71.719
5/8/1979,34.71,27.21,30.454,91.8,53.55,71.776
5/9/1979,35.72,25.84,30.728,91.735,49.435,70.083
5/10/1979,34.84,26.39,30.224,91.957,46.82,68.774
5/11/1979,34.5,26.84,30.031,92.06,53.114,73.839
5/12/1979,33.62,26.75,30.003,90.586,57.904,74.263
5/13/1979,34.43,27.41,30.215,94.002,57.381,74.518
5/14/1979,33.78,27.54,30.387,93.454,59.27,76.408
5/15/1979,34.76,27.25,30.88,90.4,55.953,73.398
5/16/1979,34.49,27.79,30.923,87.694,53.69,70.815
5/17/1979,34.86,26.93,30.36,94.043,46.569,77.101
5/18/1979,38.24,26.14,32.143,93.182,22.897,62.209
5/19/1979,39.25,26.67,32.415,94.572,22.054,63.844
5/20/1979,37.78,26.09,30.927,90.441,40.554,72.251
5/21/1979,34.89,27.05,30.785,89.108,53.528,70.882
5/22/1979,35.81,26.26,30.512,90.255,51.179,70.308
5/23/1979,35.65,26.39,30.833,90.297,49.299,70.072
5/24/1979,37.44,27.66,32.07,81.283,35.313,59.208
5/25/1979,38.57,27.9,32.52,91.67,23.719,53.201
5/26/1979,38.59,27.84,32.046,91.08,37.277,68.403
5/27/1979,37.44,27.71,31.543,93.68,44.502,70.705
5/28/1979,37.73,27.15,31.718,91.472,43.108,68.229
5/29/1979,38.9,28.05,32.496,93.869,33.551,66.247
5/30/1979,40.04,28.59,33.478,90.004,18.812,52.195
5/31/1979,40.18,27.52,33.945,90.867,18.113,47.856
6/1/1979,39.64,28.47,33.147,94.09,26.352,63.189
6/2/1979,38.77,28.65,33.29,93.601,38.316,66.935
6/3/1979,38.4,29.07,33.675,94.936,41.937,67.341
6/4/1979,39.46,28.86,33.634,94.442,41.586,68.376
6/5/1979,39.71,29,34.043,87.428,33.953,64.402
6/6/1979,35.34,27.18,30.687,88.538,52.556,72.767
6/7/1979,30.93,26.43,28.349,91.273,67.617,80.735
6/8/1979,29.79,25.46,26.92,95.868,71.538,88.182
6/9/1979,32.18,24.13,27.614,95.971,69.846,85.164
6/10/1979,29.51,23.61,26.688,98.172,79.325,89.897
6/11/1979,28.89,24.21,25.513,98.469,78.997,92.91
6/12/1979,26,24.33,25.283,98.705,90.389,94.798
6/13/1979,27.82,25.14,26.183,97.479,84.674,90.97
6/14/1979,29.29,24.95,26.47,97.36,77.144,90.31
6/15/1979,28.53,24.55,26.281,98.705,82.558,90.11
6/16/1979,30.97,24.36,27.526,99.001,76.684,88.097
6/17/1979,32.16,25.56,27.967,96.454,71.645,88.068
6/18/1979,33.49,26.25,28.986,95.004,66.939,83.998
6/19/1979,32.87,26.85,29.821,94.348,66.546,82.652
6/20/1979,31.91,27.47,29.616,96.241,71.042,82.973
6/21/1979,33.49,27.31,30.154,96.522,64.421,81.096
6/22/1979,34.83,27.95,31.241,94.073,58.383,77.492
6/23/1979,33.42,27.69,29.66,91.552,64.483,81.465
6/24/1979,32.31,26.5,29.856,94.029,66.282,78.896
6/25/1979,32.53,26.67,29.285,90.852,70.248,81.634
6/26/1979,32.34,26.63,29.209,95.559,70.995,83.848
6/27/1979,32.43,27.23,29.448,92.376,71.22,82.486
